text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, and growing up with these strict morals and and beliefs, so i just feel like that right there",0.03358948,0.0259522976096044,0.1964285714285714,0.0,0.0008874366176314,0.0004172091430518,0.0003676337073557,False
it's just i don't know,0.0186035,0.9982562999165336,0.3749999999999999,0.0,0.0008602569578215,0.004036545753479,0.0006889891228638,False
it's just i,0.017354012,0.9831900181792292,0.3749999999999999,0.0,0.0011688080849125,0.0004611451877281,0.000918420671951,False
"it's that already when you come into that it already puts you in a box, cause you you getting taught something that your family was taught that they don't even know if it's true or not, but they going with it",0.05373499,0.9936864088777428,0.15625,0.0,0.0096089709550142,0.0008044150890782,0.0008601765730418,False
"so it's like, just like how you born in your family",0.092262976,0.0031015010391047,0.3749999999999999,0.0,0.0089644137769937,0.0029170822817832,0.0019783512689173,False
your father a redskin fan,0.40016344,0.0013789052799472,0.3749999999999999,0.0,0.0245269257575273,0.0106571102514863,0.1305941492319107,False
"and you don't even know nothing about sports yet, but you see your father a redskin fan",0.355017,0.0091175152269339,0.3749999999999999,0.0,0.0020573255605995,0.0059523354284465,0.0256747677922248,False
"now he a redskin, you, a redskin fan too, because your father a redskin fan",0.39421332,0.0039020047528249,0.3749999999999999,0.0,0.0436750948429107,0.0038984722923487,0.0803583860397338,False
you don't even know the history like now,0.17034957,0.2488716713107606,0.3749999999999999,0.0,0.001391576603055,0.0018573091365396,0.0005803159438073,False
"once you start becoming a little older, you start aksing questions, and then you learn the history",0.08367105,0.0083574912765066,0.2855902777777777,0.0,0.0065657603554427,0.0092918621376156,0.0016126643167808,False
you might not even wanna be a redskin fan,0.32304016,0.9303762677461508,0.3749999999999999,0.0,0.0180387217551469,0.0244481898844242,0.0040247752331197,False
no more,0.032559406,0.9741037123132434,0.53125,0.688,0.0151572339236736,0.0022417285945266,0.0004715659306384,False
"you know what i mean, or you might just be like",0.08635602,0.0013741061327526,0.5703125,0.0,0.0012047728523612,0.0037706191651523,0.0099116805940866,False
"i do, never even wanted to",0.040628307,0.8116263186066782,0.3749999999999999,0.0,0.001282267505303,0.0008386168046854,0.0006423842278309,False
how did i know i liked the redskins? i just seen my father doing it,0.1785852,0.0203948851583451,0.0,0.0,0.0006262076203711,0.0005788468406535,0.0011971929343417,False
"so i, i kind of feel like it's the same thing",0.019575324,0.997818116911816,0.1874999999999999,0.0,0.000678572570905,0.0003481963649392,0.0006744575221091,False
"and and when you don't give yourself that freedom of choice, it it just it puts you in a box like and and and i don't, i",0.05413456,0.177050496000805,0.3749999999999999,0.0,0.0029165318701416,0.005788967013359,0.0014508359599858,False
i'd rather not be in a box,0.05493369,0.037365593697581,0.3749999999999999,0.0,0.0031135666649788,0.0058430093340575,0.0016944233793765,False
"what have? were you ever in the box at one? any point in your life? yeah, i, i believe i was for sure like i",0.13431281,0.0003764796836449,0.0624999999999999,0.0,0.0012317431392148,0.0133190676569938,0.0036603056360036,False
i,0.018187003,0.1364685496234949,0.3749999999999999,0.0,0.0033499409910291,0.0007452693535014,0.0005561164580285,False
m,0.02517722,0.1900935943993892,0.3749999999999999,0.0,0.0017175219254568,0.001225012470968,0.0005475403158925,False
i know i was,0.018325835,0.0011909635218014,0.3749999999999999,0.0,0.0012593097053468,0.0004352239775471,0.0004569845332298,False
i know i was like growing up,0.04165838,0.0086451718328691,0.3749999999999999,0.0,0.0025948984548449,0.0004406310326885,0.0015915707917883,False
i was just so confused when i was going to church,0.0717155,0.9860190111211145,0.6249999999999999,0.23,0.0012217061594128,0.0020800023339688,0.0008836615015752,False
"i'd be aksing questions in um, in sunday school as a little kid and nobody would have a answer for me, you know, and they might just have a lady in there",0.09548495,0.999071230880205,0.4921874999999999,0.0,0.0065659754909574,0.0043808203190565,0.0020313321147114,False
"uh, her name was uh, sister mary and i, she was like a older lady and she was mean and she, uh, she was a older lady and she was mean",0.15568043,0.8470554415070848,0.4205729166666667,0.0,0.0048964573070406,0.0468430295586586,0.011075940914452,False
"oh man, and um, she was like, uh, i used to always aks her questions so she'd be like boy",0.09709594,0.0466071415423809,0.3749999999999999,0.0,0.0195350144058465,0.0066951364278793,0.0100877434015274,False
"you stop aksing me all these questions ain't nobody else in here aksing, no question why you aksing me questions",0.2145095,0.9992759845577156,0.3749999999999999,0.196,0.0993840023875236,0.0610672496259212,0.0414017960429191,False
"mm, mmmm, hold on",0.043375164,0.0008661119309571,0.3749999999999999,0.0,0.0011844356777146,0.0006483658216893,0.0009545184439048,False
repeat that again,0.048525527,0.0009247151817921,0.3749999999999999,0.0,0.0043571703135967,0.000566974049434,0.0010480058845132,False
"she used to say, always say boy, why you aksing me all these questions ain't nobody else in here aksing, no question you",0.119228795,0.1922167251948997,0.3749999999999999,0.091,0.0247023534029722,0.0274020079523324,0.0148447882384061,False
"um, and that's the point right? yeah, it's like you and i, just that was just me being young",0.059728492,0.9253408892378588,0.2544642857142857,0.0,0.0014227762585505,0.0014732875861227,0.0049230665899813,False
"i, i ain't really know, but at some point i, i kind of like wanted to be like",0.021796638,0.8169231761161527,0.1249999999999999,0.0,0.0006566474912688,0.0019632529001682,0.0005553999799303,False
"i, i wouldn't say accepted, but i just i started listening what was going on and i never really could understand",0.03221605,0.991272884964412,0.4375,0.066,0.0006332038319669,0.0004337524296715,0.0004366495704744,False
"like, like, i always feel like it was a pattern",0.0358213,0.7685324807027335,0.3749999999999999,0.0,0.0006486065685749,0.0003870006767101,0.0004620795662049,False
"like every year certain sermons would get preached around the same times, and i used to just start catching on to different things and i just wanted to",0.026035614,0.9822102171339868,0.2477678571428571,0.0,0.000585091416724,0.0003799263795372,0.0003717178478837,False
it just started being like aksing questions,0.057331093,0.999255118700348,0.3749999999999999,0.0,0.0027395437937229,0.0158484261482954,0.0008837768691591,False
"yeah, repetitious, yeah, like around certain times of the year or different situations",0.028782474,0.9995165082764276,0.3080357142857143,0.0,0.000791854399722,0.0003601326025091,0.0006387118482962,False
you know,0.03994159,0.0417199702381333,0.3749999999999999,0.0,0.0024898352567106,0.0004940603976137,0.0006626065005548,False
"it's like the same, so i, i don't know",0.023288755,0.9863399280074264,0.3749999999999999,0.0,0.0006870466750115,0.0013965286780148,0.0013022200437262,False
"i just yeah, i, i just always wanted to know more",0.029469188,0.0008161232983781,0.0624999999999999,0.0,0.0005768816918134,0.00050414778525,0.0004424615181051,False
"but and my family, my grandmother",0.023117077,0.0102205738724828,0.3749999999999999,0.0,0.0010382081381976,0.0006605324451811,0.0006372616626322,False
"she's like you, not about to come in there and tell her no different, and i don't care what facts or none of that",0.079307266,0.0448061497762569,0.3749999999999999,0.17,0.2694503366947174,0.025774247944355,0.0025353271048516,False
"she, not even about to hear it",0.07451247,0.9997469269585,0.3749999999999999,0.0,0.0010612063342705,0.0014172487426549,0.0010265577584505,False
so it just shows how a belief can really,0.020824814,0.0196159030860811,0.25,0.0,0.0007247670437209,0.0003980312903877,0.0003726319991983,False
how deep it is,0.033761155,0.0064325861259873,0.3749999999999999,0.0,0.0035938587971031,0.000997714465484,0.0015736162895336,False
"yeah, it really like it it",0.040284947,0.0041856313711846,0.25,0.0,0.0007421806221827,0.000355300900992,0.0006527060759253,False
"it really affects a person to the core like that's how far a belief can go, whether it's true or not",0.019852988,0.0139556815747355,0.2395833333333333,0.0,0.0007137650391086,0.0003908994549419,0.0005361526855267,False
whether it's true or not,0.012494888,0.0281281594075193,0.15625,0.0,0.0008478945237584,0.0004855927836615,0.0003841389843728,False
it just show you the the power of the brain and how it can be tricked,0.12888865,0.0004392262975858,0.3749999999999999,0.096,0.0132691850885748,0.0026446583215147,0.1967870593070984,False
"if if you allow it to, and you will be in a daze, people like in a daze, and some people, they, even if they, some people are really scared of the truth like, even if you come at them, they been believing something for so long",0.13476147,0.9797636059325447,0.328125,0.118,0.0007617837400175,0.0016403353074565,0.0074687870219349,False
