text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, mmhm, yes, um, ivory city northeast ivory city, ivory, mmhm, um, it's over there off of trinidad, m m",0.046122026,0.7896966859466568,0.3749999999999999,0.0,0.0006279988447204,0.0004389455134514,0.0003052432730328,False
"montello avenue, mmhm, over there all my life, crummell, that was my uhhuh",0.09118898,0.086629091592433,0.3749999999999999,0.0,0.0237722303718328,0.0015948563814163,0.0060323472134768,False
"no, that was my elementary school um, crummell n i, ivory city",0.03994159,0.9992339852631368,0.1874999999999999,0.0,0.0022450629621744,0.0008641094900667,0.0018942551687359,False
"mmhm, they done tore it down, but the building is still there",0.07091636,0.8224104665687643,0.4722222222222222,0.0,0.0008372267475351,0.000395896815462,0.0012299130903556,False
"mmhm, no, he was born in um",0.046465382,0.9989828402205998,0.3749999999999999,0.0,0.0010335574625059,0.0006345682777464,0.0005595333641394,False
"jenkinsville, south carolina",0.024490505,0.1895984099850857,0.3749999999999999,0.0,0.0009398686815984,0.0005791947478428,0.0003635335597209,False
"mother was born from at leavenworth, kansas",0.022074303,0.1809614649008631,0.3749999999999999,0.0,0.0011588891502469,0.0007269314373843,0.001279376912862,False
i was born here,0.023288755,0.0168037347250157,0.3749999999999999,0.0,0.0010282373987138,0.0004553953185677,0.0004620123945642,False
she did,0.030670939,0.0460830137357409,0.3749999999999999,0.0,0.0028572159353643,0.0003949632518924,0.0007681904826313,False
she had all of us here,0.03049926,0.0046620270365016,0.3749999999999999,0.0,0.0019652731716632,0.0003690813609864,0.0005132669466547,False
"um, i have ten sisters and four brothers",0.06532243,0.002208168566287,0.3749999999999999,0.0,0.0008903687703423,0.001330949133262,0.0011213414836674,False
"yeah, seven, right in the middle",0.022945397,0.768629983969643,0.2857142857142857,0.0,0.0012039641151204,0.0005217205616645,0.000476025568787,False
"i'm the last child from the first group, um, three years and then the rest of 'em come along",0.0334178,0.0025159516599599,0.2968749999999999,0.0,0.0014232485555112,0.0007751918747089,0.0005613233079202,False
