text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, march twenty third, nineteen fifty aries, mm, on the cusp, mm, winston, salem, north carolina, in nineteen, fifty, f, six, fifty five, fifty five",0.06771983,0.014855606553233,0.5,0.0,0.0011072098277509,0.000458562397398,0.0002974609087686,False
"yes, cause i was five lincoln park",0.026207292,0.0027880662453768,0.5,0.0,0.0009466904448345,0.0004275321844033,0.00051457923837,False
"mmhm, it's in um",0.050585672,0.9927318720844304,0.5,0.0,0.0008935822406783,0.0006006022449582,0.0006321073742583,False
northeast on the northeast side of lincoln park,0.04131502,0.114591582531429,0.5,0.0,0.0007933498709462,0.0016977756749838,0.0003772994678001,False
"that's my the longest time, but we moved around a lot and we were there the longest",0.025863936,0.0623959978763609,0.5,0.0,0.000614515854977,0.0003556523006409,0.0006107899243943,False
mmhm,0.0358213,0.9993187601930352,0.5,0.0,0.0246436987072229,0.0007430188707076,0.0005985304596833,False
"mmhm, yes, um, you mean within dc, i've lived in every section of city every northeast, southeast, southwest northwest, and um, okay, um, uh, after, especially after my father passed in nineteen sixty and we moved quite a bit",0.09333697,0.0187298170075349,0.46875,0.0,0.0006928856601007,0.0004107154090888,0.0005784599343314,False
"um, then um, i lived in northwest with my mom and it was and my stepdad and then after i graduated, then i moved to maryland",0.07131593,0.0535465875558446,0.5,0.0,0.0009704821277409,0.0010604246053844,0.001093478873372,False
i graduated from mission san josé high school high school in uh,0.015757442,0.0505402550930522,0.42,0.0,0.0008743406506255,0.0005096243112348,0.0003042769094463,False
s,0.0495556,0.1785677896655328,0.5,0.0,0.0025115853641182,0.0020734022837132,0.0005548478220589,False
nineteen sixty eight,0.027237365,0.0360618597819901,0.5,0.0,0.0009055164409801,0.0004376198339741,0.0007304483442567,False
"then i did two years at mission san josé high school university, and that's it",0.020685982,0.1860164447885139,0.42,0.0,0.0007258722907863,0.0004361694736871,0.0004634030919987,False
i was a voice major,0.019575324,0.0145638595619949,0.46875,0.0,0.0016963722882792,0.0004867678508162,0.0003812024951912,False
"mmhm, yup, i, ha",0.029125832,0.0009766831941272,0.5,0.0,0.0011248355731368,0.0008194459369406,0.0004904717789031,False
i can't now,0.02124131,0.8726675965288457,0.5,0.0,0.0022649082820862,0.0015022211009636,0.000529050885234,False
"i've had surgery that t messed up my voice, so i'm not able to sing now, but i did some singing back in my day",0.13251819,0.9888369737368088,0.5625,0.066,0.0009684750111773,0.0011080808471888,0.0007056432077661,False
"yes, yes, i was administrative assistant in um, dc, public schools",0.013813793,0.0086268515142852,0.5,0.0,0.0006466440972872,0.0004710207867901,0.0003974106220994,False
"so he was born in pensacola, florida, mmhm, mmhm, and mom was in the from waycross georgia, uh, really",0.06412373,0.9746747097062288,0.4,0.0,0.0013367336941882,0.0005277915042825,0.0008521865238435,False
okay,0.017145762,0.7800107553197546,0.25,0.0,0.0009591358248144,0.00058264285326,0.0005273594870232,False
"oh, well, that's good",0.03616466,0.0071326728907217,0.15,0.0,0.000621689017862,0.0003335740766488,0.0012308195000514,False
"mmhm, okay, okay, that's r",0.031185975,0.89524247015831,0.25,0.0,0.0018137418664991,0.0009278269135393,0.0010267186444252,False
"mmhm, mmhm, mmhm, okay, he was a preacher",0.07011723,0.9140954308074926,0.25,0.0,0.0431616492569446,0.0018371397163718,0.0012436730321496,False
"yup, his his work though was he was a uh, in the cleaning business",0.04783881,0.0168592021925589,0.5,0.0,0.0008834245381876,0.002536152023822,0.0077648665755987,False
"mmhm, she was a house, m",0.05773066,0.0735057841143808,0.5,0.0,0.063814103603363,0.001138005987741,0.0007291234796866,False
"mother at a stayed at home, mother",0.062125895,0.1102812271676753,0.5,0.0,0.0058354306966066,0.0019078047480434,0.0011400681687518,False
"well, i think it was just for um to try to do better",0.03856816,0.998249756529728,0.25,0.0,0.0006395588279701,0.0005331978318281,0.0004206592275295,False
it have a better life,0.0717155,0.8551518369150118,0.25,0.0,0.0014325038064271,0.0012458129785954,0.0019007880473509,False
"you know, um, he, w, like i said, he was a minister that did a lot of traveling and preaching like evangelistic minister, and so he did a lot of preaching",0.027065687,0.0034540137046859,0.5,0.0,0.0020366024691611,0.0042733056470751,0.0014313106657937,False
and so i think my mom got tired of him being gone so much,0.105704986,0.0058824563981781,0.55,0.182,0.0247665382921695,0.0024883968289941,0.0084783537313342,False
so we kind of yeah,0.031529333,0.1839121223602441,0.2,0.0,0.0008242841577157,0.0004803082556463,0.0004525981494225,False
"yeah, and so we came here and um lived with my aunt and uncle",0.0729142,0.011987024457919,0.5,0.0,0.001228708657436,0.0008842081297188,0.0008538654074072,False
"well, he was a preacher too, so we all lived in in northwest dc, up off of georgia avenue, and uh was my sister mary, my younger, my younger brother, mary, and my mother and father",0.028954152,0.0065327239844524,0.5,0.0,0.0009376638918183,0.0011905119754374,0.0012036189436912,False
"so in one house, mmhm, all",0.026894007,0.9976928229405484,0.5,0.0,0.0014270200626924,0.0005235398421064,0.0005190849187783,False
i didn't realize it,0.019852988,0.9996217156106252,0.5,0.0,0.0008193622925318,0.0004225542070344,0.000379817909561,False
"no cause, uh, it was a good size house",0.020408317,0.124924559242048,0.15,0.182,0.0008863321272656,0.0005491129704751,0.0003645681717898,False
"it was on crittenden street in northwest, and um, uh, i don't even remember what room i was in but i do remember that there was a big living, uh room",0.0471521,0.9978567759855888,0.5,0.0,0.0007801623432897,0.0004640811821445,0.0002871517790481,False
it kind of had it like the french doors between that and the dining area,0.048868883,0.9685581283597332,0.35,0.0,0.0007457737810909,0.0005159020656719,0.0007102650706656,False
and so it was always open and airy and f,0.04783881,0.0163899983872982,0.5,0.0,0.0022914339788258,0.0086895879358053,0.0027839043177664,False
f,0.12760067,0.8747289334496704,0.5,0.0,0.0161151699721813,0.0315005593001842,0.0130816036835312,False
it was fun,0.03049926,0.0563374260981649,0.35,0.0,0.0008471749024465,0.0003644842363428,0.0004340787418186,False
that's true,0.0186035,0.0011455846401633,0.325,0.0,0.0009649763815104,0.0003471478412393,0.0005201147869229,False
that is true,0.019158829,0.0015091132554844,0.325,0.0,0.0010049949632957,0.0003739886160474,0.0004912290023639,False
i don't remember the children that much,0.024147147,0.9997912430591968,0.4,0.0,0.0008409654255956,0.0005024856654927,0.0004828028031624,False
"um, i just remember my brother and i and my um, my cous, my uh nephew",0.06652113,0.0009451147805458,0.5,0.0,0.0016270965570583,0.0012287683784961,0.0048950891941785,False
"my, s",0.11085691,0.8544065063722587,0.5,0.0,0.0112901283428072,0.001741120358929,0.0018511209636926,False
"what is it? my ch, sister's children that'd be my cousins",0.06931809,0.0172417195514602,0.5,0.0,0.0020101096015423,0.0017080453690141,0.0033359825611114,False
"my, huh, yeah, w, nieces and m",0.0717155,0.0010709114805585,0.5,0.0,0.0010237235110253,0.0041395369917154,0.0003625389072112,False
"yeah, there you go",0.029984225,0.0001911692505169,0.5,0.0,0.0009728469885885,0.0006836372194811,0.0013959356583654,False
i was tryna find that word,0.018325835,0.8073269423442722,0.5,0.0,0.0014129739720374,0.0004638903483282,0.000505571020767,False
"yeah, they would come over and uh, we were all kind of close in age, so i remember playing with them",0.05373499,0.2424564160639405,0.2,0.0,0.0007103887037374,0.0005938675021752,0.0012891022488474,False
"i don't remember kids in the neighborhood, but i do remember that w",0.031357653,0.0433914551846275,0.5,0.0,0.0007329722866415,0.0007550702430307,0.0002834136248566,False
"the the houses were um, like connected",0.025863936,0.9951185514659042,0.5,0.0,0.0007434049039147,0.0004785544879268,0.000690872897394,False
you could stand on your porch and see down to other porches that kind of neighborhood houses,0.07371333,0.0103533068882039,0.4467592592592592,0.0,0.001077807508409,0.0016333487583324,0.0009734181221574,False
"and uh, i don't remember much else about that",0.028954152,0.995167081567236,0.4,0.0,0.0006685997359454,0.0004714216629508,0.0005030626780353,False
"mmhm, it's still there",0.03839648,0.8854171815040695,0.5,0.0,0.0011150897480547,0.0004040356143377,0.0005077425739727,False
mm,0.033246122,0.1478038489616853,0.5,0.0,0.0010840946342796,0.0008179078577086,0.0005002457182854,False
"no, it's it's a very vibrant neighborhood",0.10634898,0.0052728491670738,0.3916666666666666,0.0,0.0006236408953554,0.0003658253408502,0.0007627012091688,False
it's up in the petworth neighborhood,0.035649624,0.1529648225327526,0.5,0.0,0.0007643976714462,0.0005136550753377,0.0003992496640421,False
"and uh, it was considered k",0.022351967,0.9980799011750664,0.5,0.0,0.0006814898806624,0.0006924595218151,0.001797734061256,False
s,0.0495556,0.1785677896655328,0.5,0.0,0.0025115853641182,0.0020734022837132,0.0005548478220589,False
"then was kind of like a good area, you know, cause it's kind of going toward up in northwest, so that was considered a decent area to live in",0.024662184,0.8830591193813664,0.2796969696969697,0.0,0.0007382073090411,0.0003421991423238,0.0003359618131071,False
"mmhm, a little further up",0.048868883,0.9821663205270108,0.546875,0.0,0.002755481749773,0.0004916166653856,0.0004708663618657,False
"yup, mmhm, mmhm, okay, oh yes, oh, i have",0.03187269,0.0001530725247785,0.25,0.0,0.0006929675000719,0.0005629129591397,0.0005666882498189,False
mmhm,0.0358213,0.9993187601930352,0.5,0.0,0.0246436987072229,0.0007430188707076,0.0005985304596833,False
i haven't,0.018464668,0.915066301120932,0.5,0.0,0.0008032190962694,0.0004700298013631,0.0004334634577389,False
uh,0.02124131,0.8297317817612074,0.5,0.0,0.0012679392239078,0.0007949224091134,0.0007840975304134,False
"last time i went through there, the metro was there and uh, it's it's really changed from when i lived in that area",0.023803791,0.7883208793606666,0.45,0.0,0.00056280271383,0.0003664911782834,0.0004573726037051,False
"okay, next, we went to um",0.048525527,0.9632320689771328,0.375,0.0,0.0007951955194585,0.0007204500143416,0.0006912967073731,False
"perry place, off of fourteenth street, which was like in that you know that going up that way it was like alphabets",0.10300289,0.909744146801768,0.5,0.0,0.0011184258619323,0.0019293084042146,0.0005790992872789,False
that's how i remember the area,0.018464668,0.0125151917401052,0.5,0.0,0.0006558260065503,0.0003290018066763,0.0004243658622726,False
so perry place was in the alphabet,0.031701013,0.9993712847867372,0.5,0.0,0.0016398082952946,0.0004153246700298,0.0003561626363079,False
s,0.0495556,0.1785677896655328,0.5,0.0,0.0025115853641182,0.0020734022837132,0.0005548478220589,False
s alphabet before crittenden,0.04165838,0.0793460896751613,0.5,0.0,0.0013244301080703,0.0004255402309354,0.0004461145726963,False
so we're d,0.020408317,0.7937454894281586,0.5,0.0,0.0192071348428726,0.011176592670381,0.003201822983101,False
"we're down a little further into toward town, and um, we lived in the house of this old preacher",0.027580723,0.0573882160686504,0.5303819444444444,0.0,0.0030058044940233,0.0047120405361056,0.0183768272399902,False
"he was old, creepy kind of person, and he",0.39230084,0.998263439156578,0.4666666666666667,0.0,0.553222119808197,0.1259814202785492,0.6802126169204712,False
"his name was reverend flood, i'll never forget it",0.034791227,0.0020695941923658,0.5,0.0,0.0008849304867908,0.0004683932347688,0.0007149298326112,False
"and uh, we, we lived there upstairs",0.028782474,0.046717257608092,0.5,0.0,0.0006392651703208,0.0003724414855241,0.0007005285006016,False
"um, it was enough room",0.028439116,0.968819499323172,0.5,0.0,0.0009701558738015,0.0005115313688293,0.0004564022819977,False
"so my mother, my father, my sister and my s",0.038053125,0.0535383899035926,0.5,0.0,0.00479995040223,0.0027824528515338,0.0027498689014464,False
younger brother,0.04268845,0.0007688205426607,0.5,0.0,0.0008468073792755,0.0047880792990326,0.0047676707617938,False
"well, that's where our younger brother passed away",0.033932835,0.9905297144027384,0.5,0.0,0.0008115542586892,0.0012452109949663,0.0005828802823089,False
"he was five at the time, which i still don't to this day don't know what he died of",0.09602194,0.994281049502194,0.5,0.167,0.0070006786845624,0.0012091099051758,0.000956519448664,False
he just died,0.3093897,0.998788148519996,0.5,0.643,0.2769303619861603,0.0220210421830415,0.115894079208374,False
"as far as i always knew, he just died and took a toll on my dad",0.3411882,0.8936394267128398,0.45,0.194,0.0174175351858139,0.07845339179039,0.0173671413213014,False
he was not good,0.1689685,0.9999388306093776,0.675,0.445,0.0231999233365058,0.1200199350714683,0.0265655759721994,False
"after that, right, everybody else was grown",0.033761155,0.0237285366833014,0.3571428571428571,0.0,0.000801796268206,0.0005778339109383,0.001751402625814,False
"there were other children and ther, there was seven of us all total, but we were the youngest",0.03427619,0.0037363408482453,0.53125,0.0,0.0011584685416892,0.0004545565461739,0.0007512186421081,False
the the three of us were the youngest,0.028439116,0.001633985856516,0.5,0.0,0.0012985428329557,0.000806892174296,0.0005493647768162,False
"mmhm, right, exactly, mmhm, mmhm, right, mmhm, mmhm, mmhm, i, i'm not sure how, but i'm i'm assuming so mmhm, did he? no, he never, pa",0.051737156,0.9999383536550648,0.4285714285714286,0.056,0.0121142854914069,0.0006036838167347,0.0007434161962009,False
"yeah, just a minister and he would go to different different churches",0.028954152,0.0310869878218659,0.5,0.0,0.0011165820760652,0.0028214654885232,0.0023557115346193,False
"um, and p, speak and preach and t teach",0.022074303,0.935129831435403,0.5,0.0,0.0108357099816203,0.0021639347542077,0.0005254691350273,False
"i mean he, he was my dad, only went to third grade and but he was so smart, so intelligent",0.06931809,0.0020648544588819,0.4298214285714286,0.0,0.0022018430754542,0.0013380182208493,0.0067935599945485,False
"i mean, he had universities wanted him to come and teach classes cause he never",0.055333257,0.9702850308783204,0.65625,0.0,0.0010532777523621,0.0005201460444368,0.0011389696737751,False
he was just anointed,0.09172598,0.0397031674834012,0.5,0.0,0.0014313325518742,0.1494999378919601,0.0058376546949148,False
"he was anointed preacher, and he could give that word like nobody",0.09387396,0.0070688206320896,0.5,0.0,0.0929987579584121,0.0184900406748056,0.0125984009355306,False
mm,0.033246122,0.1478038489616853,0.5,0.0,0.0010840946342796,0.0008179078577086,0.0005002457182854,False
"mmhm, i don't think i remember what it was he talked about",0.030327583,0.999986466421373,0.5,0.0,0.0007845376967452,0.0005321418284438,0.0006995631265453,False
i just r,0.02397547,0.7837561881095886,0.5,0.0,0.0048064622096717,0.0051772147417068,0.0017104652943089,False
i can see him right now,0.03994159,0.0002605661030358,0.3571428571428571,0.0,0.0006685426924377,0.0006316006183624,0.0006354328361339,False
"i remember one time that the spirit hit him and he just walked, kind of walked the pews as they used to say",0.13431281,0.985590047632831,0.2,0.0,0.0006552893319167,0.0092628179118037,0.0014196808915585,False
"you know, i remember, i can see him coming down out of the pulpit and going",0.09602194,0.1558829780669578,0.5777777777777778,0.0,0.0009965763892978,0.1424494981765747,0.0674196109175682,False
